pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,requires_legacy_score_rescore,requires_rescore_conditions_json,available_conditions_json
business:001__Larry_Levine_-_Selling_From_The_Heart:1:6:h5,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:1,1,5,business:001__Larry_Levine_-_Selling_From_The_Heart:6,6,Clarification Request (Specific),118,106,7,3,5,1,17,6,True,[1],[6],25,True,1eb7b556dcdebe6935e832a65f941d8f30cb0e89b41ef7efb680fd90dd12009f,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:2:3:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:2,2,1,business:001__Larry_Levine_-_Selling_From_The_Heart:3,3,Assert / Elaborate,60,60,5,3,5,2,22,9,True,[2],[3],25,True,5e4f8231ea74d232b7217bc6f08a09e06fb17b761cab42d3b96557dda4e6f5b9,,True,"[""raw_history_same_episode_random_turn_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:2:5:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:2,2,3,business:001__Larry_Levine_-_Selling_From_The_Heart:5,5,Assert / Elaborate,60,60,5,3,5,2,22,9,True,[2],[5],25,True,1a584c0f3844771656f4e55882b1e2e8410b3944e79c9567d8d41f5687d55d5e,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:2:7:h5,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:2,2,5,business:001__Larry_Levine_-_Selling_From_The_Heart:7,7,Assert / Elaborate,60,60,5,3,5,2,22,9,True,[2],[7],25,True,dfacbaaa3dd231a450f9c4109f835c66d73c97d6c8d3bf808dd9632e57ffc0fd,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:3:4:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:3,3,1,business:001__Larry_Levine_-_Selling_From_The_Heart:4,4,Clarification Request (Specific),942,104,10,3,10,3,32,12,True,[3],[4],25,True,666da5295e215ecbf577e1d9e95a631f9b75e6a9086d7f2c79b26ecf957b9801,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:3:6:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:3,3,3,business:001__Larry_Levine_-_Selling_From_The_Heart:6,6,Clarification Request (Specific),942,104,10,3,10,3,32,12,True,[3],[6],25,True,69ca7de53435cb30217375cb5f47e81539172e04e47739f5a2c8c1bc3ae9b19b,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:3:8:h5,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:3,3,5,business:001__Larry_Levine_-_Selling_From_The_Heart:8,8,Clarification Request (Specific),942,104,10,3,10,3,32,12,True,[3],[8],25,True,fbc3178f053b1f10b0291ad0714adfddf10d0b2f25d1e56c51b1e3c3f098fc60,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:4:5:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:4,4,1,business:001__Larry_Levine_-_Selling_From_The_Heart:5,5,Assert / Elaborate,104,103,5,3,5,3,27,12,True,[4],[5],25,True,c0a7449f254f2fb58d70164fe42cfa182eb280e05b85fda81aad4545f6c8b857,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:4:7:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:4,4,3,business:001__Larry_Levine_-_Selling_From_The_Heart:7,7,Assert / Elaborate,104,103,5,3,5,3,27,12,True,[4],[7],25,True,2b417a63056216a6dd931a219b49350252c7bf6a2913afeb6fbf52979df83d2c,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:5:6:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:5,5,1,business:001__Larry_Levine_-_Selling_From_The_Heart:6,6,Clarification Request (Specific),644,113,10,3,10,3,30,12,True,[5],[6],25,True,9083101d19ed530e78b43214393e4118851602201d49695f8f42e79bcd448d17,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:5:8:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:5,5,3,business:001__Larry_Levine_-_Selling_From_The_Heart:8,8,Clarification Request (Specific),644,113,10,3,10,3,30,12,True,[5],[8],25,True,7d10943f4c4ed272b2f3469a5f95e5bcc65ed49ddb6b5b17ca51df165154ba0d,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:6:7:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:6,6,1,business:001__Larry_Levine_-_Selling_From_The_Heart:7,7,Assert / Elaborate,148,103,10,3,10,3,35,12,True,[6],[7],25,True,4523abf478af48182c57c7fe4dd327bbb5e85fdc4a71b0c09f2c985dc9ccf950,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:7:8:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:7,7,1,business:001__Larry_Levine_-_Selling_From_The_Heart:8,8,Clarification Request (Specific),305,103,10,3,10,3,35,12,True,[7],[8],25,True,d128e0ff37b9dd2dc178148a88cb8541b56b38d3753883cd2ced25c0cc9a6781,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:12:13:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:12,12,1,business:001__Larry_Levine_-_Selling_From_The_Heart:13,13,Assert / Elaborate,128,104,5,3,5,3,30,12,True,[18],[19],25,True,8f8b8e93625d7c98adf850b498fca80f010b9090cd97b4e429920975dbf320fa,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:17:18:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:17,17,1,business:001__Larry_Levine_-_Selling_From_The_Heart:18,18,Answer,258,102,10,3,10,3,31,12,True,[23],[24],25,True,269b67b24a9fa086f2f46b4a0a12796c709cea4fd2d47966619a2326a4ae8f2c,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:17:20:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:17,17,3,business:001__Larry_Levine_-_Selling_From_The_Heart:20,20,Assert / Elaborate,258,102,10,3,10,3,31,12,True,[23],[26],25,True,d1a538a3a4cfebd8606a4c5c8377c7224be2250de0333e90009d22d60eaf7981,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:17:22:h5,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:17,17,5,business:001__Larry_Levine_-_Selling_From_The_Heart:22,22,Agree / Align,258,102,10,3,10,3,31,12,True,[23],[28],25,True,07274ba08303f8cdce2a30f8b61ad3dd641f82cf22289504ec9fc1a61e77bf81,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:18:19:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:18,18,1,business:001__Larry_Levine_-_Selling_From_The_Heart:19,19,Assert / Elaborate,97,97,5,3,5,3,31,12,True,[24],[25],25,True,ab13ff0efd80eb46dc0c0e1838afa8db00eb0acbcca29b99bc69b941532231b9,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:18:21:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:18,18,3,business:001__Larry_Levine_-_Selling_From_The_Heart:21,21,Assert / Elaborate,97,97,5,3,5,3,31,12,True,[24],[27],25,True,4d3215de143fd04048f1bc30a0f51fa5ccabc36a9b38ed0d9257c352de75a3a9,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:18:23:h5,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:18,18,5,business:001__Larry_Levine_-_Selling_From_The_Heart:23,23,Assert / Elaborate,97,97,5,3,5,3,31,12,True,[24],[29],25,True,d3a0fa59170a4e1734c349c065cb257d96f925579dbe09ad93968a7b5e7a59f1,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:19:20:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:19,19,1,business:001__Larry_Levine_-_Selling_From_The_Heart:20,20,Assert / Elaborate,349,106,10,3,10,3,34,12,True,[25],[26],25,True,feec04b01b01df8a5adda207d8b62048ae43a8b626d8213c583a0f00d7f38c41,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:19:22:h3,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:19,19,3,business:001__Larry_Levine_-_Selling_From_The_Heart:22,22,Agree / Align,349,106,10,3,10,3,34,12,True,[25],[28],25,True,21476eade66c4150e53cef152cb00e858366def3073f8425c7afd39ad3797d2a,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
business:001__Larry_Levine_-_Selling_From_The_Heart:20:21:h1,business,001__Larry_Levine_-_Selling_From_The_Heart,data_cleaned/conversation_moves_labeled/business/001__Larry_Levine_-_Selling_From_The_Heart.json,business:001__Larry_Levine_-_Selling_From_The_Heart:20,20,1,business:001__Larry_Levine_-_Selling_From_The_Heart:21,21,Assert / Elaborate,50,50,4,3,4,3,29,12,True,[26],[27],25,True,37485705fdb79db8bf2b6c4653977e89b0422f0f8593233f52b885cdf904c4ae,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
