category,episode_id,trigger_turn_idx,trigger_type,assumption_count,duration_sec,next_turn_latency_sec,repair_event_count,challenge_event_count,continuation_event_count,support_marker_count,topic_shift_indicator,silence_void_outcome,cascade_duration_sec,observation_horizon_sec,followup_turns_observed,exit_move,trigger_text
business,2027_NOW_PODCAST__HENRY_NGAWOOFAH,11,over_info,4,69.38,1.6000000000000796,2,0,2,0,0,0,104.9500000000001,180.0,4,,"Yeah again I think some examples where, so for example in the youth sector across Manchester, so in some areas where services are being delivered and it's predominantly people f..."
business,2027_NOW_PODCAST__JAKE_HAYMAN,17,over_info,5,58.69392512632063,17.269059485530533,0,0,1,0,1,1,0.0,106.30106101341426,3,Topic Shift,I think the problem is it depends on who you ask and if you are a you know a very conservatively minded old-fashioned Victorian philanthropist grant maker it's not an emergency...
business,204__From_Her_Garage_to_Target_Shelves__How_CEO_Monique_Rodriguez_Built_Mielle_Organics_From_the_Ground_Up,36,over_info,5,61.07,0.23999999999978172,2,0,1,0,0,0,179.84000000000015,180.0,3,,"I would say you really want to utilize your resources and a great resource for us because, well, before you move into a warehouse, number one, I recommend that you go to a shipp..."
business,20VC__Mark_Cuban_on_His_Relationship_To_Wealth_and_Risk__Why_Coming_Out_of_The_Pandemic_Will_Be_The_Best_Time_In_The_History_of_Mankind_To_Start_A_Business___Wh,21,over_info,0,94.31000000000002,0.0,3,1,2,0,0,0,175.31999999999994,180.0,7,,"think they're like old Hollywood. So when you hear stories about old Hollywood and everybody wants to be an actor, and even though they're working as the job as a waiter, they'r..."
business,21._THE_THERAPISTS_-_Jay_Stringer_-_Exploring_Ardent_Desires__The_Motivational_Influences_that_Drive_Our_Leadership_and_Life,3,over_info,5,80.12,0.25,0,0,0,1,0,1,0.0,58.08000000000004,3,Stonewalling / Non-Response,"? - Yeah, not very, yeah, I would say that's really fair. The seminary that I went to was a little bit of a progressive seminary at the time. And so we were really big on kind o..."
business,21._THE_THERAPISTS_-_Jay_Stringer_-_Exploring_Ardent_Desires__The_Motivational_Influences_that_Drive_Our_Leadership_and_Life,12,over_info,0,136.83,0.16999999999984539,0,0,1,0,0,1,0.0,180.0,1,,". Yeah, absolutely. Well, at Reading Revival, our mantra is driven leaders ought to know what they're driven by, which is paralleling what you're talking about with human sexual..."
business,217cast_012__Who_is_217digtal,13,over_info,5,88.79,0.0,0,0,4,0,0,1,0.0,180.0,4,,"fun. Yeah, and like navigating those conversations right there about, do we want to really get into clothing or like, because we would want to offer some sort of physical produc..."
business,229._Utilizing_Energetic_Tools_In_Your_Business,4,over_info,5,82.16,0.0,0,1,1,0,0,0,0.001,88.61172641158996,2,,"Well, I think you bring up a good point, though, because this is something that we've talked about this with a lot of, with other guests on the podcast, and this has certainly c..."
business,22__Just_on_purpose,68,over_info,5,585.52,,0,0,0,0,0,1,0.0,0.0,0,,my biggest takeaways from this show was to take time for yourself to know yourself better. It was interesting when Alberto talked about his past in terms of doing what he felt h...
business,23._Maripier_Morin_-_French_Canadian_Actress__TV_Personality___Host,5,over_info,5,122.88,0.6399999999999864,1,0,1,0,0,0,0.6399999999999864,104.80000000000001,3,Stonewalling / Non-Response,- Wow. That is a big question. So many things. I feel like Quebec has to be self-efficient because of the language. We're surrounded by English speaking people as a rest of Cana...
business,230__How_to_Grow_Your_Law_Firm_and_Delegate_Effectively_--_Legal_Power_Players_with_Brett_Trembly,13,over_info,5,70.84,0.0,1,0,1,0,1,0,0.001,180.0,3,Topic Shift,", well, thanks to the coronavirus. We really don't have to sell this point much anymore. You know, it used to be, we were trying to convince not everybody, but attorneys, it's o..."
business,236._How_To_Embrace_The_Awkward_Conversations,15,over_info,0,58.36,64.91581384738197,0,0,0,0,0,1,0.0,64.91581384738197,0,,"many times along his journey, he doubted himself and doubted his abilities and didn't want to keep moving on and felt like giving up or felt like giving into the darkness of the..."
business,23__With_Hana__CBRE_adds_coworking_to_its_facility_management_offering__Paul_Nellist__Hana_EMEA,17,over_info,5,75.91,0.0,2,0,2,0,0,0,84.67000000000007,180.0,4,,"look at it in terms of where we are now and having dealt with COVID-19 and we're starting to see a return back to work. I think people's, when I say people's, occupiers long ter..."
business,263_Michael_de_la_Maza_-_Heart_Healthy_Scrum,22,under_info,10,6.95,0.0,0,0,2,0,0,1,0.0,16.870000000000005,4,Stonewalling / Non-Response,". Thank you. We're done then. You pulled it off. Six questions, nine minutes because the best know when to be concise and when to end. Website, say"
business,27._Does_COVID-19_Mean_I_Can_t_Buy_My_House__ft_Brickz_With_Tipz,11,over_info,5,56.99498670334709,32.75414183216549,0,0,1,0,0,1,0.0,147.07920706432873,1,,"Cool. So at the moment, the property market has restarted essentially. What's happened is that housing secretary Robert Genrech, I think that's his name anyway, he stated that e..."
business,277_-_The_Intersection_Between_Health___Design_with_Jordan_Rogove,10,over_info,5,62.27,0.5,0,0,3,0,0,1,0.0,180.0,3,,", I think we go all the way back to our caveman days gathered around a fire and the kind of warmer tones in the 3,700 Kelvin to 3,000 Kelvin and that's just the temperature of t..."
business,277__Erin_Kidd_is_an_Accountant___Writer__podcast,80,over_info,5,61.34,0.8999999999996362,1,0,3,1,0,0,17.5799999999997,134.1999999999996,7,Stonewalling / Non-Response,". - I think it's maybe a little bit both. Like you have to feel safe or the whole part is that, you know, you're in this relationship and this culture that you feel safe to shar..."
business,28._Itas_Not_What_You_Do__Itas_Why_You_Do_It__Ownership__Obligation__and_Information_Security,6,over_info,4,55.64,45.42810220219371,0,0,0,0,0,1,0.0,45.42810220219371,0,,"- Yeah, that makes a lot of sense. Like kind of the difference between ownership and management. Your chair example, I, as the owner of Workman Forensics, can take that chair ho..."
business,286._Venkat_Nagaswamy_on_how_contact_centers_have_kept_working_during_the_pandemic,31,over_info,5,72.32,0.0,2,0,3,0,0,0,143.23000000000002,180.0,6,,"They're called telco channel partners. I mean, if you just do a Google search for it, you'll find it. Telco or telecommunication channel partners is what you call them. And they..."
business,289__Kate_Johnson_is_a_Bookkeeper___Childrens_Choir_Director__podcast,56,over_info,5,55.44,0.14999999999997726,2,0,3,1,0,0,178.88,180.0,7,,"that? - Yeah, so my oldest is eight. So I'm still kind of on the young side of our family. And about three years ago, I realized that I wanted my kids to learn to sing a lot of..."
business,2_Executive_Insights_Part_3_Growth_Hacking_-_beyond_digital_marketing,1,over_info,5,60.55,0.0,2,0,2,0,0,0,127.53999999999999,180.0,4,,"the most important thing growth hacking will give you is the ability to de-risk your investments, whether that's time, money, or resources. Sooner or later, you will run out of..."
business,2_How_to_Rise_to_the_Top_with_Trevor_McGregor,25,over_info,5,56.95,0.0,0,0,2,0,0,1,0.0,180.0,2,,"it? - Yeah, Google is your best friend. I mean, if you want to find anything I'm talking about whether it's a Tony Robbins quote, something about Joe Fairless, something about m..."
business,2_Insights_from_Rounds_1_and_2__28_April_2020,19,over_info,5,72.26761167227833,9.792300785634097,0,0,4,0,0,1,0.0,180.0,4,,"? Well, listening to you and Bruce, I'm reminded of a conversation I had during the week with one of the chief resilience officers in one of the cities who was saying that he wa..."
business,2__Better_Mental_Health___Claire_Farrar___Social_Through_Distance,13,over_info,5,70.75,1.2300000000000182,2,0,1,0,0,0,116.06050791916982,180.0,3,,", that answers a little bit twofold. One, for the immediate duration right now, um, knock on the fake wood on my table, we've all been healthy in our house right now. So everybo..."
business,31_-_Understanding_Estate_Planning_with_Attorney_Ella_Gentile,19,over_info,5,63.72,0.4800000000000182,0,0,0,0,0,1,0.0,0.6800000000001774,1,Stonewalling / Non-Response,. Yeah yeah you could you could certainly have a business succession plan where you talk about how you want the business to carry on and that these are the instructions that you...
business,31__A_Small_Business_Revolution_-_ASMM_Small_Business_Connections,23,over_info,5,62.42218939393939,22.16201136363611,1,0,3,0,0,0,153.54201136363622,180.0,5,,"? Well, that is correct. I mean, they're tied together, but not every business has the same inhibitors affect them and not every business has the same markers affect them. So re..."
business,34._Travelling_Is_My_Passion_So_I_Made_It_My_Career_With_Thyra__LivingInAbundance,13,over_info,5,78.46,0.38999999999998636,0,0,2,0,0,1,0.0,85.0100000000001,3,Stonewalling / Non-Response,does that work okay so we do get something called bid in so the way our rosters work is that every month we have like a window of about ten days I think it is where you can we h...
business,358._TWE_MasterClass_Nailing_the_Job_Interview,1,under_info,10,7.513499446290145,6.146018826135105,3,0,0,0,1,0,10.047268826135102,29.302641968863618,4,Topic Shift,"The Working Experience . The 93 North is almost out of stand still. You get so rough when out there this morning, snow and sleep. There is no service on there. Then clear of the..."
business,35_Pennsylvania_NewsMedia_Association_launches_new_site_that_aggregates_statewide_COVID-19_news_content,5,over_info,5,59.4,0.0,3,0,2,0,0,0,163.92962909090903,180.0,5,,"- You know, it's no different than anywhere else across the United States. The revenue declines of 60, 75% are very real, but on the flip side, the positive side is that the con..."
business,3_-_Discussing_the_NFT_Landscape_-_Devin_Finzer__Co-founder_and_CEO_of_Opensea.io,31,over_info,5,59.73,1.0599999999999454,0,0,0,0,1,1,0.0,16.97999999999979,1,Topic Shift,"well, we've taken a very horizontal approach to OpenSea, so we sort of span across all sorts of digital assets. We try to, because we've seen kind of other folks in the market,..."
business,3_-_Ridiculous_Restaurant_Registries,6,over_info,5,78.08,40.61405736409603,0,1,0,0,0,0,40.61405736409603,149.6225514771711,1,,It seems simpler with the the rationale behind it that that you alluded to Just contact trace the employees in the restaurant and let the patrons Opt in to be notified if one of...
business,3_Aaron_Brown_Risk_Management__Gambling_and_Wall_Street,16,over_info,5,75.83,2.2737367544323206e-13,0,0,1,0,0,1,0.0,180.0,1,,"happen. There are definitely a lot of different low probability, natural disasters, pandemics, and all of that, that by themselves are very low probability. But there are so man..."
business,3_Steps_To_Cut_Through_The_Noise_And_Build_REAL_Connection_On_Social_Media_with_Julia_Bramble,4,over_info,5,112.85,0.0,2,0,1,0,0,0,39.120000000000005,92.15444277738152,3,,this into context a little bit I think what you said at the beginning is so important kind of having the back of our minds and that is that if we are using social media just to...
business,3__Going_Back_to_Office_Smart_Restart,9,over_info,5,60.16,0.0,0,0,0,0,0,1,0.0,1.5,1,Stonewalling / Non-Response,? - Absolutely. It's shaping the future. I think what we're doing now and what we have been doing is shaping the future. It was interesting. I was on a webinar with friends and...
business,3__Going_Back_to_Office_Smart_Restart,14,over_info,5,113.09,0.0,0,0,1,0,0,1,0.0,180.0,1,,"Right. So your answer actually brings me to, it's a nice segue to the questions from Malachi and she's asking again, for the smart restart and going back to office, how will our..."
business,3__Michelle__What_Has_Been_Your_Experience_Creating_Virtual_Team_Building_Activities,19,over_info,5,67.08,0.0,0,0,5,1,0,1,0.0,178.7299999999998,7,,? One thing I'm looking forward to next is starting to look at building out those 90 minute small team interactions. And that could be in the form of a virtual scavenger hunt. O...
business,3__Michelle__What_Has_Been_Your_Experience_Creating_Virtual_Team_Building_Activities,23,over_info,5,67.06,11.342404894326819,0,0,2,0,0,1,0.0,103.37999999999988,3,,"I would say find a support group, create a support group to help each other and really find people to beta test with. That's really what I did first and getting started was I re..."
business,4._Linewidth_as_a_Critical_Parameter_for_Coherent_Communications_Systems,3,over_info,5,55.96,6.138922480620181,2,0,4,0,0,0,173.90374999999995,180.0,7,,"? Yeah, you can say that way. Basically, when the laser frequency is very pure, you see a single line in the spectrum. And then when there's a face noise, what happens is like t..."
