category,episode_id,trigger_turn_idx,trigger_type,followup_turn_idx,event_type,move_label,turn_type_label,relative_start_sec,relative_end_sec,gap_from_previous_sec,turn_text
business,086__Finding_Your_Own_Freedom_with_Krishna_Mohan,56,over_info,57,continuation_event,Assert / Elaborate,Disrupted,8.044025467487245,14.51972186811281,8.044025467487245,And then you have to do it in your life. And then you have to do it in your life. And then you have to do it in your life. And then you have to do it in your life. And then you...
business,086__Finding_Your_Own_Freedom_with_Krishna_Mohan,56,over_info,58,continuation_event,Assert / Elaborate,Disrupted,18.025551289083523,60.00555128908354,3.505829420970713,life. And then you have to do it in your life. And then you have to do it in your life. And then you have to do it in your life. And then you have to do it in your life. And the...
business,086__Finding_Your_Own_Freedom_with_Krishna_Mohan,56,over_info,59,exit_marker,Topic Shift,Disrupted,60.00555128908354,61.045551289083505,0.0,your life. And then you
business,088__Matt_Hassler___Evolving_Work_Environments_Post-Pandemic,11,over_info,12,continuation_event,Assert / Elaborate,Substantive,0.001,18.70999999999998,0.0,opportunity to go out to a restaurant for the very first time this week and it was on a Saturday evening. I expected the place to be packed even though they could only operate a...
business,088__Matt_Hassler___Evolving_Work_Environments_Post-Pandemic,11,over_info,13,continuation_event,Assert / Elaborate,Substantive,18.70999999999998,145.60000000000002,0.0,"employees, they may not have a choice. They may have to return to work. So the CARES Act provided ample support from unemployment. In fact, people in unemployment here in Indian..."
business,088__Matt_Hassler___Evolving_Work_Environments_Post-Pandemic,11,over_info,14,continuation_event,Assert / Elaborate,Disrupted,145.60000000000002,151.68999999999994,0.0,from home. And the reality is is that you can take most employees that could work from home. You can send
business,088__Matt_Hassler___Evolving_Work_Environments_Post-Pandemic,11,over_info,15,continuation_event,Assert / Elaborate,Substantive,154.63778305332357,203.6020087655222,2.947783053323633,them to their house with the equipment that they need and they'll be able to produce at almost 100% efficiency immediately. The problem is when they need to develop or grow into...
business,1._What_can_SA_learn_from_Sunraysia_s_Fruit_Fly_mistakes,6,under_info,7,continuation_event,Assert / Elaborate,Substantive,0.7154166666666697,30.595416666666665,0.7154166666666697,land but it's time to take action. Oh absolutely. Yeah it's much easier to control a small problem than you can see Mildura. Once it expanded outside of the town and started pus...
business,105_How_to_increase_your_leadership_effectiveness_with_Daniel_Kilov,14,over_info,15,repair_event,Clarification Request (Specific),Substantive,0.001,11.639999999999873,0.0,"Yeah, that's really cool. So, mnemonics, you talk about acronyms as one mnemonic methodology. Do you think acronyms actually work?"
business,105_How_to_increase_your_leadership_effectiveness_with_Daniel_Kilov,14,over_info,16,challenge_event,Correction / Challenge,Substantive,17.44247273649512,45.948607659142795,5.802472736495247,"No, not really. The reason they don't work, I think that they can be useful under a certain fairly limited set of circumstances. In particular, they work well when you already k..."
business,105_How_to_increase_your_leadership_effectiveness_with_Daniel_Kilov,14,over_info,17,repair_event,Clarification Request (Generic),Backchannel,53.385263157894656,53.86157894736834,7.436655498751861,"recall . Yeah, okay"
business,105_How_to_increase_your_leadership_effectiveness_with_Daniel_Kilov,14,over_info,18,continuation_event,Assert / Elaborate,Substantive,54.569999999999936,81.18999999999983,0.7084210526315928,". And so the problem is that it's only useful if you really already have that stuff nailed. By contrast, the techniques that memory athletes use are nothing like that. The techn..."
business,105_How_to_increase_your_leadership_effectiveness_with_Daniel_Kilov,14,over_info,19,continuation_event,Assert / Elaborate,Substantive,81.93999999999994,99.16999999999996,0.7500000000001137,"Okay, so let's get into the good stuff then. Like you said that a lot of memory athletes are used visual techniques. And you were starting to allude to that when you're taking n..."
business,105_How_to_increase_your_leadership_effectiveness_with_Daniel_Kilov,14,over_info,20,exit_marker,Stonewalling / Non-Response,Disrupted,99.59999999999991,100.01999999999998,0.42999999999995,ics . Can
business,10_How_Claire_turned_a_passion_for_teaching_and_a_nasty_accident_into_an_incredible_therapy_practice,61,under_info,62,continuation_event,Assert / Elaborate,Substantive,39.9198733918729,112.40447008372485,39.9198733918729,"It is. And like now, since we've, you know, Claire's come enjoying the VIP couch tribe that we set up just a few weeks ago and we started to build a therapy tribe and it's a lot..."
business,10_Interpersonal_Potholes_to_Avoid_Driving_Into,19,over_info,20,repair_event,Clarification Request (Generic),Substantive,0.001,7.0400000000000205,5.684341886080802e-14,"Yes. Number one, or do I go 23 down ?"
business,10_Interpersonal_Potholes_to_Avoid_Driving_Into,19,over_info,21,repair_event,Clarification Request (Generic),Disrupted,9.518888888888966,12.829999999999984,2.478888888888946,"- I just read 'em as fast as you can, like. - No, we 're-- - Kinda like the guy at the end of a commercial. - No,"
business,10_Interpersonal_Potholes_to_Avoid_Driving_Into,19,over_info,22,continuation_event,Assert / Elaborate,Disrupted,14.670000000000016,28.12000000000006,1.8400000000000318,"we're, oh, supply-limited, quality-like last. - Exactly. - No, I think we tease it out. I think there's a whole thing about that. Okay, number"
business,10_Interpersonal_Potholes_to_Avoid_Driving_Into,19,over_info,23,exit_marker,Topic Shift,Disrupted,28.12000000000006,31.470000000000027,0.0,one-- - You want me to guess? Just throw things out there
business,10_Ways_Resilience_is_an_Advantage_in_Harsh_Circumstances,5,over_info,6,continuation_event,Assert / Elaborate,Substantive,42.774005253698306,104.37191206968066,42.774005253698306,"think about this? Oh, absolutely. This is like everything you have to go through. It's like a dark tunnel. And we have to go through this dark tunnel to get to the other side. A..."
business,10_Ways_Resilience_is_an_Advantage_in_Harsh_Circumstances,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,147.26,206.51,42.88808793031933,"Absolutely. Absolutely. There's no getting around that. So, so why don't we go ahead and I said I would start, but why, then I just had that little stream of stream of conscious..."
business,11._COVID-19___Keeping_on_top_of_your_Kiwisaver,15,over_info,16,continuation_event,Answer,Substantive,0.001,81.5,0.0,"of questions here that are quite similar around what happens when you turn 65. So I'll try and answer those together. The first one is, do I have to take my money out when I tur..."
business,11._COVID-19___Keeping_on_top_of_your_Kiwisaver,15,over_info,17,continuation_event,Assert / Elaborate,Substantive,81.5,125.94999999999982,0.0,"'s just one further comment to that is that most key, not the same thing I have pointed about the variants and fees across Key Resaver funds is on average. Key Resaver funds, fe..."
business,11._COVID-19___Keeping_on_top_of_your_Kiwisaver,15,over_info,18,continuation_event,Assert / Elaborate,Substantive,125.94999999999982,245.13999999999987,0.0,", there's another question here about somebody who's talked about if you move from growth to conservative, then back to growth, say a month later. If the market's improved and t..."
business,114_Lynette_Zang_-_Pandemic_Is_A_Great_Cover_For_A_Financial_System_Reset,38,over_info,39,repair_event,Clarification Request (Specific),Disrupted,0.001,7.3100000000004,4.547473508864641e-13,"me. The net, can you share with us your Twitter handle if you have one or how can we find more of your"
business,114_Lynette_Zang_-_Pandemic_Is_A_Great_Cover_For_A_Financial_System_Reset,38,over_info,40,continuation_event,Answer,Substantive,17.129161580469827,29.70507227754615,9.819161580469427,"work? Well, let's see. Jacqueline, I have the YouTube channel so you could Google my name, Lynette Zhang, or ITM Trading on YouTube. And of course we've got the blog at ITMTrain..."
business,114_Lynette_Zang_-_Pandemic_Is_A_Great_Cover_For_A_Financial_System_Reset,38,over_info,41,repair_event,Clarification Request (Specific),Substantive,39.970000000000255,53.000000000000455,10.264927722454104,"Let it before we go, is there any one or two things more that you would like people to know or something important that you think that they"
business,114_Lynette_Zang_-_Pandemic_Is_A_Great_Cover_For_A_Financial_System_Reset,38,over_info,42,continuation_event,Assert / Elaborate,Substantive,53.000000000000455,98.78000000000111,0.0,should really know? I think we've covered pretty much everything. What I really want people to understand is don't believe what the central bankers are telling us. If everything...
business,114_Lynette_Zang_-_Pandemic_Is_A_Great_Cover_For_A_Financial_System_Reset,38,over_info,45,continuation_event,Assert / Elaborate,Substantive,127.49217895919219,145.3387570198429,5.182178959191788,"And we thank you as well, who wish you all the best and should take care of yourself. You too . That was Leonard Zhang, the Chief Market Analyst at ITM Trading. For more of her..."
business,115._Tech_Shift_in_Foodservice___Restaurant_Recovery_Series,25,over_info,26,repair_event,Clarification Request (Specific),Substantive,7.684950634696861,42.56495063469697,7.684950634696861,channel. For sure. You mentioned a little bit about facial recognition and tournaments of payment. I had a CEO on the show here just a little bit ago talking about temperature s...
business,115._Tech_Shift_in_Foodservice___Restaurant_Recovery_Series,25,over_info,27,challenge_event,Correction / Challenge,Disrupted,55.02025974532603,68.42125215313513,12.45530911062906,"that? Yeah, that's a slippery slope. You know, it's a challenge. I think from a technical standpoint, it makes sense from a security and safety perspective. I think it makes sen..."
business,115._Tech_Shift_in_Foodservice___Restaurant_Recovery_Series,25,over_info,28,continuation_event,Assert / Elaborate,Substantive,80.84495063469694,122.77495063469678,12.423698481561814,"adopt. For sure, to be interesting. I mean, his rebuttal to me because I was kind of in the same camp of I just don't see this as a personal privacy or I do see this as a person..."
